,url,name,price,color,description,composition,sku
194,tienda4girl-2-14/dresses/sleeveless-dress-with-flower-application.html,sleeveless dress with flower application,€180.00,rain/lemonade,"Double blue cotton voile sleeveless dress, with rubberized cotton voile flower application, three-button closure on the back.",3% ELASTAM / SPANDEX fabric  -  97% COTTON fabric - 3% ELASTAM/SPANDEX lining - 97% COTTON lining,Code                        P21VA271C0046_4621
195,tienda4girl-2-14/dresses/sleeveless-dress-with-flounces-in-three-colours.html,sleeveless dress with flounces in three colours,€172.00,Arctic/lemonade,"light cotton voile fresh summer dress with flounces of three different colours, lined in cotton voile, on the back a tone-on-tone bow and button closure",100% COTTON fabric - 100% COTTON lining,Code                        P21VA242C0003_4521
196,tienda4girl-2-14/jackets-down-filled-jackets/nylon-jacket-with-front-zip.html,nylon jacket with front zip,€190.00,blue,Blue nylon jacket with contrasting front zip and perforated cotton lined hood. Patch pockets on the front.,100% POLYAMIDE/NYLON fabric -100% POLYAMIDE/NYLON lining -,Code                        P21GR155N0031_495
197,tienda4girl-2-14/jackets-down-filled-jackets/direct-dawn-light-jacket.html,direct dawn light jacket,€247.00,hibiscus,"Lightweight long-sleeved down jacket of direct-feather nylon, with hidden front zip and ruffles on the collar. Double front pocket.",100% POLYESTER internal fabric -  100%  POLYAMIDE / NYLON external fabric - 10% FEATHER padding -  90% DOWNS  padding- 100% POLYAMIDE / NYLON lining -,Code                        P21GR157N0068_626
198,tienda4girl-2-14/jackets-down-filled-jackets/nylon-poncho-with-hood-32887.html,nylon poncho with hood,€195.00,aquamarine,"Aquamarine green nylon poncho, with hood and flounces applied on the sleeves. Front patch pockets with contrasting white taped logo and hidden zip with contrasting white rubberized slider.",100% POLYAMIDE/NYLON fabric -100% POLYAMIDE/NYLON lining -,Code                        P21GR159N0068_531
199,tienda4girl-2-14/jackets-down-filled-jackets/nylon-poncho-with-hood.html,nylon poncho with hood,€195.00,light,"Yellow nylon poncho, with hood and flounces applied on the sleeves. Front patch pockets with contrasting white taped logo and hidden zip with contrasting white rubberized slider.",100% POLYAMIDE/NYLON fabric -100% POLYAMIDE/NYLON lining -,Code                        P21GR159N0068_201
200,tienda4girl-2-14/jackets-down-filled-jackets/blue-sweater-with-front-button-closure.html,blue sweater with front button closure,€68.00,blue,"cotton tricot sweater, with front button closure.",100% COTTON fabric,Code                        P21GF212EM200_495
201,tienda4girl-2-14/jackets-down-filled-jackets/yellow-sweater-with-application-and-handmade-embroidery.html,yellow sweater with application and handmade embroidery,€89.00,light/aquamarine,"cotton tricot sweater, with front closure with buttons, with application of light blue tulle flowers and handmade embroidery.",100% COTTON fabric -  100% POLYAMIDE / NYLON details -,Code                        P21GF358EM200_2050
202,tienda4girl-2-14/jackets-down-filled-jackets/damier-cotton-short-jacket.html,damier cotton short jacket,€177.00,blue,"Spring crop jacket of blue and ivory damier cotton. With round collar and patch pockets with button closure. Long sleeve with adjustable cuff with small buttons, frayed edges on sleeves and bottom.",13% POLYESTER fabric - 84% COTTON fabric - 3% OTHER FIBRES fabric -,Code                        P21GR156C3122_495
203,tienda4girl-2-14/jackets-down-filled-jackets/green-laminated-effect-jacket-32892.html,green laminated effect jacket,€156.00,camouflage green,"Light cotton jacket with laminated effect, patch pockets and three-button closure. Unlined.",100% LINEN fabric -,Code                        P21GR163L5013_548
204,tienda4girl-2-14/jackets-down-filled-jackets/blue-short-knit-sweater.html,blue short knit sweater,€159.00,blue,"blue tricot heart collar without collar, bow closure on the front, foldable 3/4 sleeve",100% COTTON fabric,Code                        P21GF357EM108_495
205,tienda4girl-2-14/jackets-down-filled-jackets/blue-short-jacket-with-white-stripes.html,blue short jacket with white stripes,€138.00,blue,"White and blue striped cotton seersucker spring jacket with long sleeves, flounce at the bottom and hidden snap button closure.",23% POLYAMIDE/NYLON fabric  - 2% ELASTAN / SPANDEX fabric  - 75% COTTON fabric-,Code                        P21GR158C1067_495
206,tienda4girl-2-14/sweatshirts-and-sweaters/cotton-sweatshirt-with-hood-and-single-pocket.html,cotton sweatshirt with hood and single pocket,€120.00,himalaya,"Pink cotton crop model boxy sweatshirt, hood with drawstring and white rubberised cord,  perforated cotton lining. Single central pocket and rubberised and thickened kauai print on the side.",100% COTTON fabric,Code                        P21MF199M0103_336
207,tienda4girl-2-14/sweatshirts-and-sweaters/beige-coupled-cotton-sweatshirt.html,beige coupled cotton sweatshirt,€182.00,stone/ milky white,"Beige bonded cotton jacket, with hood lined in contrasting milky white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA356M0104_1110
208,tienda4girl-2-14/sweatshirts-and-sweaters/cotton-sweatshirt-with-gathered-sleeves.html,cotton sweatshirt with gathered sleeves,€76.00,shell,Beige cotton crewneck sweatshirt with long gathered sleeves and cuffs on the bottom. Logo with contrasting white taped print.,100% COTTON fabric,Code                        P21MF205M0103_114
209,tienda4girl-2-14/sweatshirts-and-sweaters/long-sleeve-sweater-with-flounce.html,long sleeve sweater with flounce,€73.00,dark blue/ white,"Blue Sensitive® Fabrics long sleeves crewneck t-shirt, with flounce on the bottom and decorative flounce of polyamide mesh. Tone-on-tone thick rubberised logo.",72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric - 100% POLYAMIDE/NYLON details -,Code                        P21TA250N0056_4901
210,tienda4girl-2-14/sweatshirts-and-sweaters/beige-coupled-cotton-maxi-sweatshirt.html,beige coupled cotton maxi sweatshirt,€141.00,stone/ milky white,"Beige bonded cotton maxi sweatshirt, with hood lined in contrasting white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21MF206M0104_1110
211,tienda4girl-2-14/sweatshirts-and-sweaters/blue-coupled-cotton-maxi-sweatshirt.html,blue coupled cotton maxi sweatshirt,€141.00,blue/milky white,"Dark blue bonded cotton maxi sweatshirt, with hood lined in contrasting white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21MF206M0104_4910
212,tienda4girl-2-14/sweatshirts-and-sweaters/blue-sweater-with-palm-graphic.html,blue sweater with palm graphic,€81.00,blue/white,"100% cotton crew-neck sweater, navy blue colour, palm with jacquard processing on the front. Wide 3/4 sleeves. Short fit.",100% COTTON fabric,Code                        P21MA349EM200_4901
213,tienda4girl-2-14/sweatshirts-and-sweaters/teal-sweatshirt-with-surfboard-print.html,teal sweatshirt with surfboard print,€115.00,aquamarine/bay,"soft 100% teal cotton crewneck sweatshirt, thick rubberized print with different surfboard models.",100% COTTON fabric -5% ELASTAM/SPANDEX rib  -95% COTTON rib,Code                        P21MF198M0030_5348
214,tienda4girl-2-14/sweatshirts-and-sweaters/fleece-jacket-with-zip-and-hood-32851.html,fleece jacket with zip and hood,€136.00,himalaya,"100% pink cotton jacket, hood lined in contrasting perforated cotton, front zip and slit on the back with drawstring.",100% COTTON fabric,Code                        P21GA362M0103_336
215,tienda4girl-2-14/sweatshirts-and-sweaters/cotton-jacket-with-zip.html,cotton jacket with zip,€91.00,blue,Blue cotton jacket with tone-on-tone front zip. Double layer of ruffles on the front neckline that connects to the back. Thick tone-on-tone logo at the bottom.,100% COTTON fabric,Code                        P21GA357M0030_495
216,tienda4girl-2-14/t-shirt-top-and-shirts/shirt-with-handmade-embroidery.html,shirt with handmade embroidery,€130.00,white / sterlitzia,"light white cotton voile double layer shirt with completely hand-made embroideries on the bodice, butterfly sleeve",100% COTTON fabric,Code                        P21CC071C0048_0127
217,tienda4girl-2-14/t-shirt-top-and-shirts/shirt-with-handmade-embroidery-and-ribs.html,shirt with handmade embroidery and ribs,€115.00,white/ blue,"light white cotton voile double layer shirt, with ribbing on the bodice, completely handmade embroidery and cap sleeves.",100% COTTON fabric,Code                        P21CC072C0050_0149
218,tienda4girl-2-14/t-shirt-top-and-shirts/3-4-sleeve-blouse-with-curl-32802.html,3/4 sleeve blouse with curl,€97.00,hibiscus,"Hibiscus double layer cotton voile blouse, 3/4 sleeves and gathered and ruffled waist and large flounce. Back opening with buttons and tone-on-tone bow.",100% COTTON fabric,Code                        P21CL202C0003_626
219,tienda4girl-2-14/t-shirt-top-and-shirts/white-blouse-with-cap-sleeves.html,white blouse with cap sleeves,€107.00,white,"white cotton voile blouse, with cap sleeves and front flounce, rear button closure.",100% COTTON fabric,Code                        P21TT067C0003_010
220,tienda4girl-2-14/t-shirt-top-and-shirts/short-sleeve-t-shirt-with-applied-flowers.html,short sleeve t-shirt with applied flowers,€55.00,white/ blue,"White cotton stretch jersey short sleeve T-shirt, with jersey flowers application.",100% COTTON fabric - 100% COTTON application,Code                        P21TS312M0014_0149
221,tienda4girl-2-14/t-shirt-top-and-shirts/stretch-cotton-long-sleeved-t-shirt-33684.html,stretch cotton long-sleeved t-shirt,€78.00,hibiscus,"100% cotton long sleeve crewneck t-shirt, with horizontal stripes,with oblique valances of the same fabric on the front. Wide fit.",100% COTTON fabric,Code                        P21TA249M1078_626
222,tienda4girl-2-14/t-shirt-top-and-shirts/short-sleeve-shirt-with-gathered-application.html,short sleeve shirt with gathered application,€151.00,white,"Double white cotton voile short sleeve shirt with application of curled ruffles and sewn in the middle, applied on the shoulder. Sleeves with ruffles and button closure on the back.",100% COTTON fabric - 100% COTTON lining,Code                        P21CC070C0003_010
223,tienda4girl-2-14/t-shirt-top-and-shirts/short-sleeve-t-shirt-with-toucan-print.html,short sleeve t-shirt with toucan print,€71.00,white/lemonade,White stretch cotton jersey short-sleeved crew neck T-shirt with digital toucan print.,100% COTTON fabric,Code                        P21TS284M0014_0121
224,tienda4girl-2-14/t-shirt-top-and-shirts/shirt-with-handmade-embroidery-32783.html,shirt with handmade embroidery,€130.00,white/ blue,"light white cotton voile double layer shirt with completely hand-made embroideries on the bodice, butterfly sleeve",100% COTTON fabric,Code                        P21CC071C0048_0149
